EVA_NR,DS100,NAME,VERKEHR,LAENGE,BREITE,Unnamed: 6,Unnamed: 7,region
8098263,MHT,München Hbf (tief),RV,11.560493,48.141172,,,South
8098261,MH  N,München Hbf Gl.27-36,FV,11.556708,48.141529,,,South
8098262,MH  S,München Hbf Gl.5-10,FV,11.555371,48.140094,,,South
8005419,MHPW,München Heimeranplatz,RV,11.5315,48.132961,,,South
8004179,MMHG,München Hirschgarten,RV,11.519245,48.14354,,,South
8004131,MIT,München Isartor,RV,11.583234,48.134202,,,South
8004132,MKA,München Karlsplatz,RV,11.565619,48.139452,,,South
8004133,MLEF,München Leienfelsstr.,RV,11.428524,48.154538,,,South
8004134,MLEU,München Leuchtenbergring,RV,11.615986,48.13425,,,South
8004135,MMP,München Marienplatz,RV,11.575386,48.137048,,,South
8004136,MRP,München Rosenheimer Platz,RV,11.593049,48.129168,,,South
8004137,MSW,München Siemenswerke,RV,11.532799,48.094503,,,South
8004138,MMAR,München St.Martin-Str.,RV,11.595785,48.118543,,,South
8004140,MMAL,München-Allach,RV,11.468036,48.189932,,,South
8004141,MMAU,München-Aubing,RV,11.413309,48.155968,,,South
8004142,MBAL,München-Berg am Laim,RV,11.633482,48.133979,,,South
8004143,MDFG,München-Daglfing,RV,11.64933,48.149622,,,South
8004144,MEGS,München-Englschalking,RV,11.648335,48.156915,,,South
8004145,MFAS,München-Fasanerie,RV,11.525924,48.197811,,,South
8004146,MFG,München-Fasangarten,RV,11.606009,48.092746,,,South
8004147,MFE,München-Feldmoching,RV,11.541318,48.213813,,,South
8004181,MFHH,München-Freiham,RV,11.409369,48.139917,,,South
8004148,MGI,München-Giesing,RV,11.596346,48.110803,,,South
8004149,MJK,München-Johanneskirchen,RV,11.646058,48.167638,,,South
8004150,MKFS,München-Karlsfeld,RV,11.459568,48.211179,,,South
8004151,ML,München-Laim,RV,11.503669,48.144371,,,South
8004152,MLW,München-Langwied,RV,11.432508,48.163112,,,South
8004153,MLO,München-Lochhausen,RV,11.407895,48.176505,,,South
8004155,MMCH,München-Moosach,RV,11.506237,48.180258,,,South
8004156,MNA,München-Neuaubing,RV,11.422197,48.141706,,,South
8004157,MOZ,München-Obermenzing,RV,11.478117,48.164223,,,South
8004158,MP,München-Pasing,FV,11.461485,48.149896,,,South
8004159,MPER,München-Perlach,RV,11.631208,48.093426,,,South
8004160,MRI P,München-Riem,RV,11.678049,48.143983,,,South
8004161,MSN,München-Solln,RV,11.526954,48.079921,,,South
8004162,MTR,München-Trudering,RV,11.663375,48.126066,,,South
8004139,MAUG,München-Untermenzing,RV,11.472792,48.177673,,,South
8004164,FMHN,Münchhausen,RV,8.718671,50.964196,,,Central
8087062,SMUE,Münchweiler(Alsenz),RV,7.887939,49.550606,,,West
8004166,SMR,Münchweiler(Rodalb),RV,7.700417,49.221355,,,West
8004169,NMUE,Münnerstadt,RV,10.188634,50.250078,,,Central
8070495,TMN,Münsingen,RV,9.490432,48.409637,,,South
8004171,FMTR,Münster(b Dieburg),RV,8.853885,49.923678,,,Central
8000462,EABT,Münster-Albachten,RV,7.528197,51.914576,,,West
8004426,ENBE,Münster-Häger,RV,7.562341,52.022062,,,West
8002841,EHIT,Münster-Hiltrup,RV,7.654281,51.904755,,,West
8004190,EMSR,Münster-Roxel,RV,7.526126,51.946411,,,West
8004172,SMSA,Münster-Sarmsheim,RV,7.898033,49.947388,,,West
8005635,ESPR,Münster-Sprakel,RV,7.619982,52.041513,,,West
8007142,RMZH,Münzesheim,RV,8.716007,49.12608,,,Central
8004174,SMLB,Mürlenbach,RV,6.601548,50.148782,,,West
8004177,AMUE,Müssen,RV,10.561128,53.499464,,,North
8004178,RMU,Muggensturm,RV,8.274293,48.876805,,,South
8004192,RMU B,Muggensturm Badesee,RV,8.286613,48.879996,,,South
8000534,NMS,Muhr a See,RV,10.720493,49.15436,,,Central
8012408,DMH,Muldenhütten,RV,13.388908,50.905594,,,East
8012409,LMD,Muldenstein,RV,12.354047,51.667787,,,East
8004182,TMU,Munderkingen,RV,9.645671,48.237872,,,South
8004184,RMRG,Murg(Baden),RV,8.018725,47.553452,,,South
8004185,MMU,Murnau,FV,11.192628,47.682266,,,South
8004186,MUO,Murnau Ort,RV,11.19566,47.678834,,,South
8004188,TMT,Murrhardt,RV,9.57777,48.982757,,,South
8004189,RMCH,Mußbach,RV,8.168529,49.37196,,,Central
8004193,FNAC,Nackenheim,RV,8.341885,49.919106,,,Central
8004196,TNA,Nagold,RV,8.727774,48.555644,,,South
8004202,TNAI,Nagold-Iselshausen,RV,8.72589,48.53154,,,South
8004195,TNAS,Nagold-Steinberg,RV,8.732643,48.542015,,,South
8004199,SNAB,Namborn,RV,7.146277,49.523922,,,West
8004206,FNAS,Nassau(Lahn),RV,7.800691,50.31148,,,West
8004207,MNBN,Nassenbeuren,RV,10.503797,48.078066,,,South
8012413,WNAS,Nassenheide,RV,13.239198,52.816919,,,North
8010239,BNAU,Nauen,RV,12.885559,52.612696,,,North
8004210,FNU,Nauheim(b Gr.Gerau),RV,8.449929,49.942137,,,Central
8010240,UNM,Naumburg(Saale)Hbf,FV,11.796984,51.163071,,,Central
8012429,UNRO,Naumburg-Roßbach,RV,11.77953,51.170649,,,Central
8012416,LNH,Naunhof,RV,12.594242,51.277086,,,East
8012417,UNE,Nebra,RV,11.570126,51.28344,,,Central
8012418,WNL,Nechlin,RV,13.90288,53.440927,,,North
8007435,RNBH,Neckarbischofsheim Helmhof,RV,8.995621,49.278376,,,Central
8007434,RNHS,Neckarbischofsheim Stadt,RV,8.963686,49.296035,,,Central
8004215,RNB,Neckarburken,RV,9.163721,49.378383,,,Central
8000265,RNM,Neckargemünd,RV,8.788425,49.393678,,,Central
8004217,RNMA,Neckargemünd Altstadt,RV,8.802954,49.392391,,,Central
8004216,RNA,Neckargerach,RV,9.074704,49.397906,,,Central
8004218,RNH,Neckarhausen bei Neckarsteinach,RV,8.879703,49.416954,,,Central
8004219,RNT,Neckarsteinach,RV,8.841429,49.404909,,,Central
8004220,TN,Neckarsulm,RV,9.220068,49.188973,,,Central
8004222,RNEZ,Neckarzimmern,RV,9.137577,49.316563,,,Central
8004223,SNF,Neef,RV,7.139418,50.091053,,,West
8012421,WNA,Neetzka,RV,13.500838,53.533518,,,North
8004228,ENHH,Neheim-Hüsten,RV,7.970066,51.438003,,,West
8079146,RNFL,Neidenfels,RV,8.045236,49.386201,,,Central
8007441,RNST,Neidenstein,RV,8.890152,49.320237,,,Central
8004233,TNL,Nellmersbach,RV,9.415401,48.903368,,,South
8012424,LNDG,Nemsdorf-Göhrendorf,RV,11.659227,51.358381,,,Central
8004236,SNE,Nennig,RV,6.375851,49.538738,,,West
8012426,DNGM,Nennigmühle,RV,13.253168,50.691091,,,East
8004239,MNSG,Nersingen,RV,10.118003,48.430141,,,South
8004240,MNEW,Nesselwang,RV,10.504419,47.623944,,,South
8004242,KNEH,Nettersheim,RV,6.629376,50.490398,,,West
8012428,WNED,Netzeband,RV,12.628103,52.995556,,,North
8004246,FNIU,Neu Isenburg,RV,8.665609,50.053052,,,Central
8012436,WNWO,Neu Wokern,RV,12.500916,53.760033,,,North
8004247,ANWF,Neu Wulmstorf,RV,9.788432,53.473046,,,North
8004250,NNAE,Neubäu,RV,12.436474,49.239861,,,East
8004251,ENBM,Neubeckum,RV,8.02136,51.801951,,,Central
8004252,MNB,Neubiberg,RV,11.660222,48.075847,,,South
8010241,WN,Neubrandenburg,RV,13.261465,53.561831,,,North
8004253,SNBR,Neubrücke(Nahe),RV,7.172701,49.606066,,,West
8012438,WNB,Neubukow,RV,11.677763,54.030779,,,North
8004256,MNBK,Neuburg(Kammel),RV,10.365536,48.302557,,,South
8004257,RNBU,Neuburg(Rhein),RV,8.238217,48.992129,,,South
8004258,TND,Neudenau,RV,9.27082,49.288367,,,Central
8010242,UND,Neudietendorf,RV,10.909685,50.913898,,,Central
8004265,TNE,Neuenbürg(Enz),RV,8.600857,48.849147,,,South
8070278,TNEE,Neuenbürg(Enz) Eyachbrücke,RV,8.577871,48.8172,,,South
8070276,TNEB,Neuenbürg(Enz) Freibad,RV,8.59033,48.836942,,,South
8089119,RNBG,Neuenburg(Baden),RV,7.562756,47.811483,,,West
8004268,NNDU,Neuendettelsau,RV,10.782372,49.282675,,,Central
8081020,BNG,Neuenhagen(b Berlin),RV,13.700494,52.520453,,,North
8000267,NNE,Neuenmarkt-Wirsberg,RV,11.581061,50.093676,,,Central
8004273,ENRA,Neuenrade,RV,7.79439,51.284773,,,West
8004276,TNN,Neuenstein,RV,9.585454,49.205945,,,Central
8004279,MNF,Neufahrn(b Freising),RV,11.661261,48.321636,,,South
8000688,MNFR,Neufahrn(Niederbay),FV,12.19046,48.729884,,,East
8004249,MNGH,Neugilching,RV,11.288666,48.098966,,,South
8004284,NNP,Neuhaus(Pegnitz),RV,11.551709,49.626653,,,Central
8004289,RNHN,Neuhausen Bad Bf,RV,8.612186,47.682615,,,South
8012458,BNE,Neuhof(b Zossen),RV,13.479582,52.139674,,,East
8004295,FNF,Neuhof(Kr Fulda),RV,9.620224,50.454818,,,Central
8010243,LNK,Neukieritzsch,RV,12.412836,51.150774,,,East
8000269,NNS,Neukirchen(b Sulzb),RV,11.61954,49.524326,,,Central
8004298,MNK,Neukirchen(Inn),RV,13.370103,48.517679,,,East
8012463,LNWY,Neukirchen-Wyhra,RV,12.533536,51.087846,,,East
8004304,RNL,Neulußheim,RV,8.530075,49.292199,,,Central
8004305,NNT,Neumarkt(Oberpf),FV,11.456987,49.273221,,,Central
8000720,MNR,Neumarkt-St Veit,RV,12.503075,48.361318,,,East
8012465,UNME,Neumühle(Elster),RV,12.170331,50.702223,,,East
8000271,AN,Neumünster,FV,9.979816,54.075752,,,North
8012467,LN,Neundorf(Anh),RV,11.59376,51.824698,,,Central
8004308,RNK,Neunkirch,RV,8.495384,47.689151,,,South
8004310,NNKS,Neunkirchen a Sand,RV,11.32205,49.520405,,,Central
8000272,SNK,Neunkirchen(Saar)Hbf,RV,7.176655,49.353291,,,West
8004312,SNKW,Neunkirchen(Saar)-Wellesweiler,RV,7.226787,49.34956,,,West
8004315,MNN,Neuötting,RV,12.690432,48.261158,,,East
8012469,BNP,Neupetershain,RV,14.161703,51.606324,,,East
8010175,WNRR,Neuruppin Rheinsberger Tor,RV,12.810799,52.92957,,,North
8004318,MNES,Neusäß,RV,10.83352,48.394392,,,South
8004319,NNEU,Neuses(b Kronach),RV,11.306843,50.217153,,,Central
8004321,NNSG,Neusorg,RV,11.971987,49.933844,,,Central
8012471,DNZ,Neusörnewitz,RV,13.552767,51.147553,,,East
8004335,KNAL,Neuss Allerheiligen,RV,6.756793,51.142466,,,West
8004320,KNAK,Neuss Am Kaiser,RV,6.697529,51.220352,,,West
8000274,KN,Neuss Hbf,FV,6.684527,51.204351,,,West
8004316,KNRC,Neuss Rheinparkcenter,RV,6.717153,51.206175,,,West
8004322,HNRU,Neustadt am Rübenberge,RV,9.455277,52.503325,,,North
8004323,NNA,Neustadt(Aisch)Bahnhof,RV,10.588032,49.576876,,,Central
8004325,NNU,Neustadt(b Coburg),RV,11.121391,50.332813,,,Central
8004327,ANT,Neustadt(Holst),RV,10.80849,54.104002,,,North
8099507,ANN,Neustadt(Holst)Gbf,RV,10.795431,54.096228,,,North
8004328,FNSM,Neustadt(Kr Marburg),RV,9.120643,50.850447,,,Central
8004331,RNSS,Neustadt(Schwarzw),RV,8.210883,47.910198,,,South
8004332,NNW,Neustadt(Waldnaab),RV,12.168337,49.725918,,,East
8000275,RN,Neustadt(Weinstr)Hbf,FV,8.140757,49.349553,,,Central
8004489,RNBO,Neustadt-Böbig,RV,8.158313,49.354245,,,Central
8004333,TNHO,Neustadt-Hohenacker,RV,9.324715,48.859312,,,South
8084074,NNSP,Neustift(b Passau),RV,13.394415,48.566815,,,East
8010250,WNT,Neustrelitz Hbf,FV,13.074603,53.359255,,,North
8006730,MNM,Neu-Ulm,FV,10.004823,48.393039,,,South
8000276,KNE,Neuwied,RV,7.473132,50.431466,,,West
8004338,TNW,Neuwirtshaus(Porscheplatz),RV,9.152505,48.833824,,,South
8012479,BNZ,Neuzelle,RV,14.648866,52.098797,,,East
8000277,FND,Nidda,RV,8.998881,50.411449,,,Central
8000158,FHWD,Nidderau,RV,8.880233,50.230826,,,Central
8001701,FECH,Nidderau-Eichen,RV,8.917491,50.255947,,,Central
8006465,FWIN,Nidderau-Windecken,RV,8.876069,50.225056,,,Central
8004343,ANB,Niebüll,FV,8.834572,54.789605,,,North
8004344,SNID,Niedaltdorf,RV,6.594053,49.343539,,,West
8004345,FNFD,Nieder Flörsheim-Dalsheim,RV,8.204274,49.656901,,,Central
8004353,FNRW,Nieder Wöllstadt,RV,8.767357,50.280291,,,Central
8012482,DNDR,Niederau,RV,13.560474,51.176333,,,East
8004363,TNB,Niederbiegen,RV,9.620958,47.830626,,,South
8012483,DNBO,Niederbobritzsch,RV,13.440637,50.901389,,,East
8004364,FNCH,Niederbrechen,RV,8.159856,50.359598,,,Central
8004366,KND,Niederdollendorf,RV,7.180977,50.695078,,,West
8004367,FNIE,Niederdorfelden,RV,8.809034,50.193166,,,Central
8012487,LNF,Niedergörsdorf,RV,12.978931,51.96793,,,East
8004379,FNDH,Niederheimbach,RV,7.805505,50.036013,,,West
8004380,FNH,Niederhöchstadt,RV,8.547237,50.154198,,,Central
8004381,ENDV,Niederhövels,RV,7.788525,50.786291,,,West
8004382,FNJ,Niederjosbach,RV,8.351017,50.149807,,,Central
8000278,KNL,Niederlahnstein,RV,7.599503,50.31639,,,West
8004391,MNLH,Niederlindhart,RV,12.237846,48.762512,,,East
8004392,SNDL,Niederlinxweiler,RV,7.160695,49.432201,,,West
8004395,FNMI,Niedermittlau,RV,9.109264,50.178609,,,Central
8004396,SNDM,Niedermohr,RV,7.471588,49.458429,,,West
8012490,LNR,Niederndodeleben,RV,11.502663,52.129976,,,Central
8004400,FNSD,Niedernhausen(Taunus),RV,8.312879,50.159697,,,Central
8004401,MNRU,Niederraunau,RV,10.374503,48.221344,,,South
8004404,MNRO,Niederroth,RV,11.390041,48.320935,,,South
8012494,UNIW,Niedersachswerfen,RV,10.76389,51.545067,,,Central
8004406,ENDN,Niederschelden,RV,7.965509,50.839248,,,West
8004409,FNS,Niederselters,RV,8.230084,50.332676,,,Central
8012500,UNI,Niederspier,RV,10.848231,51.290103,,,Central
8007278,FNIH,Niedersteinbach,RV,9.148562,50.086596,,,Central
8004412,TNI,Niederstetten,RV,9.915079,49.403573,,,Central
8004413,TNS,Niederstotzingen,RV,10.23646,48.532604,,,South
8004417,FNL,Niederwalgern,RV,8.708379,50.736598,,,Central
8012503,DNI,Niederwartha,RV,13.605922,51.094632,,,East
8004420,FNDW,Niederweimar,RV,8.733665,50.756771,,,Central
8010253,DNR,Niederwiesa,RV,13.022852,50.862616,,,East
8012499,DNZW,Niederzwönitz,RV,12.82213,50.646191,,,East
8004425,TNF,Niefern,RV,8.769755,48.920281,,,South
8012506,LNM,Niemberg,RV,12.099869,51.552062,,,East
8012507,LNB,Nienburg(Saale),RV,11.761533,51.837951,,,Central
8000279,HNBG,Nienburg(Weser),FV,9.217753,52.645566,,,North
8004432,FNIR,Nierstein,RV,8.34281,49.872002,,,Central
8004434,KNIV,Nievenheim,RV,6.782117,51.123717,,,West
8004435,FNIV,Nievern,RV,7.681876,50.337385,,,West
8004437,TNK,Niklashausen,RV,9.613916,49.701699,,,Central
8004438,SNI,Nittel,RV,6.440942,49.654264,,,West
8012509,DNB,Nöbdenitz,RV,12.280657,50.878906,,,East
8079083,SNO,Nohfelden,RV,7.139443,49.585688,,,West
8004446,MNHN,Nonnenhorn,RV,9.612676,47.575118,,,South
8000280,MNL,Nördlingen,RV,10.497863,48.850841,,,South
8004462,KNO,Norf,RV,6.731645,51.160412,,,West
8004464,RNO,Norsingen,RV,7.726196,47.93925,,,West
8004441,HNTH,Nörten-Hardenberg,RV,9.933096,51.628184,,,Central
8000283,HN,Northeim(Han),FV,9.986618,51.703139,,,Central
8004466,ANF,Nortorf,RV,9.852585,54.16663,,,North
8012517,WNOS,Nossentin,RV,12.452177,53.521594,,,North
8000595,EAPH,Nottuln-Appelhülsen,RV,7.426334,51.892139,,,West
8012523,DNUN,Nünchritz,RV,13.39197,51.302649,,,East
8004493,NSTD,Nürnberg Frankenstadion,RV,11.130044,49.430795,,,Central
8098493,NND,Nürnberg Frankenstadion Sonderbahnsteig,RV,11.128659,49.431613,,,Central
8000284,NN,Nürnberg Hbf,FV,11.082989,49.445616,,,Central
8004473,NNRS,Nürnberg Rothenburger Str.,RV,11.055338,49.4454,,,Central
8004442,NDHF,Nürnberg-Dürrenhof,RV,11.09753,49.448039,,,Central
8004476,NDTH,Nürnberg-Dutzendteich,RV,11.117378,49.43707,,,Central
8004477,NNES,Nürnberg-Eibach,RV,11.048058,49.4098,,,Central
8004478,NNER,Nürnberg-Erlenstegen,RV,11.137293,49.472061,,,Central
8005304,NGLH,Nürnberg-Gleißhammer,RV,11.111284,49.444437,,,Central
8004480,NNLH,Nürnberg-Laufamholz,RV,11.168477,49.462948,,,Central
8004481,NNMO,Nürnberg-Mögeldorf,RV,11.133866,49.459213,,,Central
8004491,NNRH,Nürnberg-Rehhof,RV,11.154754,49.462625,,,Central
8004483,NNRE,Nürnberg-Reichelsdorf,RV,11.038493,49.382151,,,Central
8004484,NNSR,Nürnberg-Sandreuth,RV,11.05465,49.429585,,,Central
8004485,NNSW,Nürnberg-Schweinau,RV,11.045403,49.434377,,,Central
8004486,NNST,Nürnberg-Stein,RV,11.018171,49.425552,,,Central
8004487,NNSE,Nürnberg-Steinbühl,RV,11.0682,49.442836,,,Central
8004488,TNU,Nürtingen,FV,9.342648,48.627997,,,South
8004490,TNUF,Nufringen,RV,8.889796,48.620278,,,South
8004496,TOAI,Oberaichen,RV,9.127335,48.705193,,,South
8004503,MOA,Oberammergau,RV,11.057078,47.599545,,,South
8004504,NOA,Oberasbach,RV,10.964247,49.416681,,,Central
8004506,MOU,Oberau,FV,11.139272,47.559273,,,South
8004513,SOH,Oberbettingen-Hillesheim,RV,6.638337,50.282929,,,West
8004514,SOG,Oberbillig,RV,6.511634,49.710162,,,West
8004517,TOBB,Oberboihingen,RV,9.364135,48.647928,,,South
8004518,FOB,Oberbrechen,RV,8.187801,50.354498,,,Central
8004521,NON,Oberdachstetten,RV,10.421948,49.418521,,,Central
8079078,ROBE,Oberderdingen-Flehingen Industrie,RV,8.775007,49.083968,,,Central
8004525,TOLC,Oberelchingen,RV,10.083024,48.447573,,,South
8004526,FOSN,Oberelsungen,RV,9.250929,51.376323,,,Central
8004528,TOES,Oberesslingen,RV,9.327267,48.729876,,,South
8004529,NOB,Oberferrieden,RV,11.333429,49.331477,,,Central
8007437,ROGI,Obergimpern,RV,9.044019,49.255404,,,Central
8004533,NOH,Oberhaid,RV,10.817637,49.929468,,,Central
8000286,EOB,Oberhausen Hbf,FV,6.851588,51.474878,,,West
8004540,EOHT,Oberhausen-Holten,RV,6.810455,51.534574,,,West
8004542,EOSD,Oberhausen-Sterkrade,RV,6.843543,51.512086,,,West
8012525,UOF,Oberhof(Thür),RV,10.709405,50.684213,,,Central
8004549,TON,Oberkochen,RV,10.107654,48.782359,,,South
8000287,NOKP,Oberkotzau,RV,11.932204,50.266389,,,Central
8004553,TOL,Oberlenningen,RV,9.470774,48.554385,,,South
8012528,DOBL,Oberlichtenau,RV,12.959276,50.907914,,,East
8004554,MOLH,Oberlindhart,RV,12.217908,48.755409,,,East
8004555,SOW,Oberlinxweiler,RV,7.151116,49.450707,,,West
8004557,SOBM,Obermohr,RV,7.501412,49.456253,,,West
8004558,NOBN,Obernau,RV,9.136088,49.934537,,,Central
8004560,NOE,Obernburg-Elsenfeld,RV,9.154222,49.840738,,,Central
8004563,TOB,Oberndorf(Neckar),RV,8.575514,48.295669,,,South
8004564,EOBW,Oberndorf(Wittgenstein),RV,8.300167,50.952239,,,Central
8004567,FOBH,Obernhof(Lahn),RV,7.853001,50.315888,,,West
8004571,MOMN,Oberottmarshausen,RV,10.851834,48.235868,,,South
8007141,ROOE,Oberöwisheim,RV,8.686232,49.14006,,,Central
8012532,UOR,Oberröblingen,RV,11.297069,51.441136,,,Central
8012534,DOH,Oberrothenbach,RV,12.475776,50.763883,,,East
8004577,ROSC,Oberschefflenz,RV,9.27885,49.416925,,,Central
8004580,MOSM,Oberschleißheim,RV,11.55783,48.257226,,,South
8004583,NOBS,Obersinn,RV,9.617798,50.209019,,,Central
8004584,MOSF,Oberstaufen,RV,10.025285,47.554206,,,South
8004585,MOF,Oberstdorf,FV,10.278097,47.411032,,,South
8004592,NOT,Obertraubling,RV,12.169996,48.967537,,,East
8004593,FOTS,Obertshausen(Kr Of),RV,8.853417,50.072226,,,Central
8004594,ROT,Obertsrot,RV,8.34753,48.745806,,,South
8004596,FOU,Oberursel(Taunus),RV,8.589409,50.199423,,,Central
8087064,FOUS,Oberursel-Stierstadt,RV,8.584694,50.185688,,,Central
8006304,FWN,OberurselWeißkirchen/Steinbach,RV,8.586918,50.173246,,,Central
8012540,DOG,Obervogelgesang,RV,13.989919,50.949797,,,East
8012542,UOW,Oberweißbach-Deesbach,RV,11.135521,50.579239,,,Central
8004453,NOBW,Oberwerrn,RV,10.153804,50.070342,,,Central
8004601,FOBW,Oberwesel,RV,7.731542,50.10446,,,West
8004604,KOWI,Oberwinter,RV,7.207696,50.611356,,,West
8004605,TOBZ,Oberzell,RV,9.574475,47.751727,,,South
8010260,UOFM,Obstfelderschmiede,RV,11.133784,50.603622,,,Central
8004609,NOK,Ochenbruck,RV,11.253831,49.362839,,,Central
8000818,NOF,Ochsenfurt,RV,10.071776,49.663043,,,Central
8012546,LOL,Ochtmersleben,RV,11.381105,52.144442,,,Central
8004613,EOP,Ochtrup,RV,7.184036,52.201616,,,West
8007138,RODH,Odenheim Bf,RV,8.746388,49.17902,,,Central
8012549,BOD,Oderin,RV,13.726923,52.074916,,,East
8010261,LOE,Oebisfelde,RV,10.983852,52.439275,,,Central
8012550,DOR,Oederan,RV,13.175149,50.857284,,,East
8012552,LOEH,Oehna,RV,13.048201,51.93305,,,East
8004626,EOEL,Oelde,RV,8.142599,51.829112,,,Central
8004629,NOER,Oerlenbach,RV,10.130921,50.143278,,,Central
8012555,WOE,Oertzenhof,RV,13.573119,53.518083,,,North
8004642,EOVP,Oeventrop,RV,8.132081,51.39202,,,Central
8004643,ROU,Offenau,RV,9.165293,49.246414,,,Central
8070092,FOKL,Offenbach(Main) Kaiserlei,RV,8.738377,50.105332,,,Central
8070091,FOLM,Offenbach(Main) Ledermuseum,RV,8.750485,50.105989,,,Central
8070090,FOMP,Offenbach(Main) Marktplatz,RV,8.763633,50.105855,,,Central
8000349,FO,Offenbach(Main)Hbf,FV,8.760743,50.099264,,,Central
8004647,FOBI,Offenbach-Bieber,RV,8.808367,50.090547,,,Central
8004640,FOWH,Offenbach-Waldhof,RV,8.828938,50.081691,,,Central
8000290,RO,Offenburg,FV,7.946723,48.476475,,,West
8070509,TOFS,Offenhausen,RV,9.370292,48.399628,,,South
8004654,MOFF,Offingen,RV,10.376003,48.481846,,,South
8004658,ROFH,Oftersheim,RV,8.579013,49.373505,,,Central
8004662,MOH,Ohlstadt,RV,11.218066,47.634091,,,South
8004623,TOE,Öhringen Hbf,RV,9.502705,49.203214,,,Central
